"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"179","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","139","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"180","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","139","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"181","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","140","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"182","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","140","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"183","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","140","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"184","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","140","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"185","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","145","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"186","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","145","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"187","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","145","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"188","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","145","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"189","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","146","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"190","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","146","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"191","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","146","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"192","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","146","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"193","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","151","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"194","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","151","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"195","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","151","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"196","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","151","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"197","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","152","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"198","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","152","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"199","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","152","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"200","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","152","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"201","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","157","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"202","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","157","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"203","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","157","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"204","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","157","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"205","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","158","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"206","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","158","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"207","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","158","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"208","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","158","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"209","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","163","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"210","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","163","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"211","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","163","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"212","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","163","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"213","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","168","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"214","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","168","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"215","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","168","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"216","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","168","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"217","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","176","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"218","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","176","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"219","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","176","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"220","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","176","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"221","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","177","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"222","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","177","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"223","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","177","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"224","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","177","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"225","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","178","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"226","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","178","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"227","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","178","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"228","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","178","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"229","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","179","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"230","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","179","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"231","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","179","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"232","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","179","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"233","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","180","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"234","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","180","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"235","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","180","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"236","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","180","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"237","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","185","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"238","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","185","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"239","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","185","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"240","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","185","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"241","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","186","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"242","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","186","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"243","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","186","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"244","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","186","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"245","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","191","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"246","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","191","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"247","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","191","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"248","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","191","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"249","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","192","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"250","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","192","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"251","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","192","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"252","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","192","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"253","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","193","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"254","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","193","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"255","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","193","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"256","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","193","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"257","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","198","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"258","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","198","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"259","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","198","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"260","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","198","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"261","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","199","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"262","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","199","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"263","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","199","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"264","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","199","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"265","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","204","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"266","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","204","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"267","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","204","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"268","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","204","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"269","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","205","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"270","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","205","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"271","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","205","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
